target_user,registered_gesture,category,sample_index,performer,performed_gesture,session,role,hand,imitation_target,gesture_score,user_score,gesture_pass,user_pass,accepted
P10,G5,random_impostor,1555,X13,G4,20260814,impA,L,P04,0.4614445773090275,0.6542385461050065,0,0,0
P10,G5,random_impostor,1556,X14,G4,20260814,impA,L,P04,0.5478888329222313,0.5660771812110623,0,0,0
P10,G5,random_impostor,1557,X14,G4,20260814,impA,L,P04,0.5479116651910814,0.6527970206053523,0,0,0
P10,G5,random_impostor,1558,X15,G4,20260814,impA,L,P04,0.41124196953685177,0.24429225478015648,0,0,0
P10,G5,random_impostor,1559,X15,G4,20260814,impA,L,P04,0.38957043149228077,0.11389727284728823,0,0,0
P10,G5,random_impostor,1560,X16,G4,20260814,impA,L,P04,0.5379896686814619,0.6148586551663517,0,0,0
P10,G5,random_impostor,1561,X16,G4,20260814,impA,L,P04,0.5236938331758954,0.3779810363480771,0,0,0
P10,G5,random_impostor,1562,X17,G4,20260814,impA,L,P04,0.6276511713678818,0.40697734977979205,0,0,0
P10,G5,random_impostor,1563,X17,G4,20260814,impA,L,P04,0.6040046346470891,0.4006216117162379,0,0,0
P10,G5,random_impostor,1564,X18,G4,20260814,impA,L,P04,0.4804387856678129,0.27569584804368275,0,0,0
P10,G5,random_impostor,1565,X18,G4,20260814,impA,L,P04,0.44794507007821327,0.23071830777340596,0,0,0
